,index,date,yearly_trend_calc_2019,pred_2019,yearly_trend_calc_2018,pred_2018,yearly_trend_calc_2017,pred_2017,yearly_trend_calc_2016,pred_2016,yearly_trend_calc_2015,pred_2015,yearly_trend_calc_2014,pred_2014,num_harmed,non_observation,year,nyd
47,47,2014-02-17,,69.8939634705165,,69.17204026389867,,68.60123823528792,,65.98370295100005,,63.20804318534543,,66.1399488576772,67.0,,2014,
48,48,2014-02-18,,63.916351856494,,62.72019553011495,,62.40893220811519,,59.39060916442517,,57.609056760296156,,58.212781986284085,71.0,,2014,
49,49,2014-02-19,,63.33948277496226,,62.824394265895336,,62.060977960258725,,59.99935199954419,,59.48148238895779,,60.85393252948727,85.0,,2014,
50,50,2014-02-20,,58.61229910810118,,57.702665701335064,,56.48038510674823,,54.92620781070072,,55.23420466338423,,54.96403249731483,82.0,,2014,
51,51,2014-02-21,,64.14696678306878,,63.88844562580152,,63.39741878631399,,62.23501701027166,,61.97047841179659,,65.51546511218062,83.0,,2014,
52,52,2014-02-22,,92.73470598444723,,92.67705655793822,,92.83607612042469,,92.36038681157986,,90.36706348360062,,91.58253944241147,104.0,,2014,
53,53,2014-02-23,,101.77913183926853,,101.98338957054892,,102.5357129571025,,97.64585923363254,,95.52260349416431,,91.91096692706763,99.0,,2014,
54,54,2014-02-24,,67.21532468253122,,67.25841693465702,,67.45705642193495,,66.95907582064096,,65.12034730427926,,66.41742333415041,71.0,,2014,
55,55,2014-02-25,,61.777162714800255,,61.44054485748242,,61.910342410436456,,61.442963753114654,,60.408898485522684,,59.247575957441796,69.0,,2014,
56,56,2014-02-26,,61.77804590046998,,62.202905728732446,,62.2276761513569,,63.11626429395059,,63.12276206094475,,62.61618082536084,46.0,,2014,
57,57,2014-02-27,,57.657938276084835,,57.75335300412134,,57.32071084406327,,59.07357859108038,,59.65627953678843,,57.41086285201729,58.0,,2014,
58,58,2014-02-28,,63.819281944565844,,64.61476936398756,,64.90809292335324,,67.3575017535196,,67.09939282372373,,68.59200456447871,39.0,,2014,
59,59,2014-03-01,,93.04305719584073,,94.1570476750545,,95.00222940870876,,98.38238190224692,,96.11711041741331,,95.23270944025577,121.0,,2014,
60,60,2014-03-02,,102.72236444238524,,104.19923261156859,,105.3312048247754,,104.47302251317961,,101.79817902460641,,96.06020885913918,60.0,,2014,
61,61,2014-03-03,,68.78174169952999,,70.18205645560596,,70.84507515152316,,74.48034444452509,,71.81805116974441,,70.98404636880143,57.0,,2014,
62,62,2014-03-04,,64.11180492003217,,65.03426153443442,,65.84427010928,,69.53301823487746,,67.41982702323943,,64.14485185247086,47.0,,2014,
63,63,2014-03-05,,64.84902852178122,,66.42010809575275,,66.6521945439947,,71.63837490733191,,70.3349341726753,,67.75458347828864,83.0,,2014,
64,64,2014-03-06,,61.42419713352531,,62.5395641734047,,62.17311722346899,,67.8827593400842,,66.95713239021306,,62.70038952792579,67.0,,2014,
65,65,2014-03-07,,68.23146589950733,,69.90878314143404,,70.11978978003869,,76.30388823536133,,74.37828177081401,,73.94451262817682,73.0,,2014,
66,66,2014-03-08,,98.04460354435103,,99.80696318127129,,100.50034647475721,,107.31474283433272,,103.26774719518326,,100.55474528559614,85.0,,2014,
67,67,2014-03-09,,108.2507282934678,,110.13437841487914,,111.04030867183342,,113.24231067572305,,108.72094372814539,,101.27408612490427,102.0,,2014,
68,68,2014-03-10,,74.76974661537315,,76.3292020840267,,76.68891916722218,,82.94319142345701,,78.42211672083835,,76.02037398926649,77.0,,2014,
69,69,2014-03-11,,70.32201824740825,,71.3191233322536,,71.74753671993133,,77.55507868704711,,73.62503982591542,,68.9442764043357,88.0,,2014,
70,70,2014-03-12,,71.20936805023456,,72.7688505624881,,72.54218198125633,,79.09743008096537,,76.07340122104233,,72.26923709682751,61.0,,2014,
71,71,2014-03-13,,67.8623648182384,,68.88025949813697,,67.98132493586054,,74.80872089226334,,72.31040321322241,,66.89499870677759,56.0,,2014,
72,72,2014-03-14,,74.67641474002932,,76.17279317029404,,75.78335972115671,,82.60672867426527,,79.30637222952176,,77.79713254117188,84.0,,2014,
73,73,2014-03-15,,104.42793996132453,,105.9302105429505,,105.9633218658044,,112.92363735538237,,107.74556349821182,,104.05709527886225,98.0,,2014,
74,74,2014-03-16,,114.5080156516336,,116.05847690580958,,116.25467731141157,,118.10704072359098,,112.73837471079005,,104.43147319162817,102.0,,2014,
75,75,2014-03-17,,80.84167876383383,,82.00242058359648,,81.61541478846648,,87.0349983518067,,81.98372424640411,,78.85120326407774,82.0,,2014,
76,76,2014-03-18,,76.15543599938935,,76.69716235962318,,76.3561790879245,,80.86694656442124,,76.74935833439908,,71.47915991522959,73.0,,2014,
77,77,2014-03-19,,76.75809627787564,,77.81541595576431,,76.81254416710898,,81.64379270269494,,78.79186846511767,,74.54972407287902,78.0,,2014,
78,78,2014-03-20,,73.08785315985672,,73.56742344773286,,71.90252427891156,,76.4873794846502,,74.530024542332,,68.97196224137008,90.0,,2014,
79,79,2014-03-21,,79.54817064324351,,80.48113879884636,,79.35377715221425,,83.47190629094847,,81.07988092178053,,79.7288582467601,85.0,,2014,
80,80,2014-03-22,,108.92374875342907,,109.84876222959022,,109.19006227699211,,113.0468636840329,,109.13354685952365,,105.90712668043413,103.0,,2014,
81,81,2014-03-23,,118.61394836162617,,119.58442442855514,,119.15279128153878,,117.57482222818582,,113.80714381820542,,106.2662769296899,105.0,,2014,
82,82,2014-03-24,,84.55189434689753,,85.14065073639533,,84.20690898355362,,85.94611725366961,,82.80305999534849,,80.73772331694614,68.0,,2014,
83,83,2014-03-25,,79.47179026000465,,79.45961682804685,,78.6688488411874,,79.3294671882228,,77.39020015342861,,73.48233392254431,92.0,,2014,
84,84,2014-03-26,,79.68957499537242,,80.22029876808264,,78.87866692092003,,79.77186174541619,,79.3240137573848,,76.73003788833884,60.0,,2014,
85,85,2014-03-27,,75.6498515390773,,75.63828512566047,,73.75745658290676,,74.39791230400284,,75.0199066531327,,71.38311794544292,73.0,,2014,
86,86,2014-03-28,,81.7616451144329,,82.24586731023754,,81.0345006355519,,81.28125419553544,,81.58849121324188,,82.41562903690895,94.0,,2014,
87,87,2014-03-29,,110.81427022258217,,111.33851291350767,,110.73372536478945,,110.86755735667853,,109.71456234881242,,108.90346752833143,91.0,,2014,
