,index,date,yearly_trend_calc_2019,pred_2019,yearly_trend_calc_2018,pred_2018,yearly_trend_calc_2017,pred_2017,yearly_trend_calc_2016,pred_2016,yearly_trend_calc_2015,pred_2015,yearly_trend_calc_2014,pred_2014,num_harmed,non_observation,year,nyd
41,41,2014-02-11,,67.86228924966198,,67.78606164384247,,67.88531737209708,,64.40189098518708,,61.76386160277016,,62.338200501689585,43.0,,2014,
42,42,2014-02-12,,66.72163352584994,,67.08127714330307,,66.44792175069442,,63.80264290176876,,62.04716077794389,,64.3435457818581,67.0,,2014,
43,43,2014-02-13,,62.430769722720285,,61.48460895318951,,60.340003694508184,,57.87366624609062,,56.891344004703896,,57.773453335892725,72.0,,2014,
44,44,2014-02-14,,67.46483268804835,,67.36108379320945,,66.87138163524718,,64.46891331999134,,62.69307625920605,,67.6603167577314,48.0,,2014,
45,45,2014-02-15,,96.2181313885691,,95.4791728020589,,95.53222973866085,,93.41518486093561,,90.17818954874397,,92.9638166121304,65.0,,2014,
46,46,2014-02-16,,104.40259220285692,,104.2854834718162,,104.52342762513149,,97.57614435423272,,94.33015230021103,,92.46230211178714,119.0,,2014,
47,47,2014-02-17,,68.47776087469407,,68.83666713463808,,68.7575723280601,,65.77842545616441,,62.93558979360208,,66.16334479426689,67.0,,2014,
48,48,2014-02-18,,62.664937799627765,,62.87941044414964,,63.18356491248208,,59.653145627290584,,58.07686427399014,,58.226592318645004,71.0,,2014,
49,49,2014-02-19,,61.82162915291978,,62.53936879087534,,62.204199895563036,,59.81978574827416,,59.23225970320533,,60.90432777261128,85.0,,2014,
50,50,2014-02-20,,57.90639516762664,,57.37484588789795,,56.622777710749716,,54.756020158412966,,55.00041765820876,,55.056415916837,82.0,,2014,
51,51,2014-02-21,,63.39036200488529,,63.746115447785755,,63.74315880438979,,62.301752918893726,,61.76290685477528,,65.70350588591822,83.0,,2014,
52,52,2014-02-22,,92.66200384325518,,92.41545361515634,,93.04797526019034,,92.26713759602896,,90.2292671033446,,91.79236597208892,104.0,,2014,
53,53,2014-02-23,,101.42572192072336,,101.82195747132361,,102.72915242127591,,97.4969874202456,,95.36586463707823,,92.08759301691455,99.0,,2014,
54,54,2014-02-24,,66.13202716532955,,67.01361279415465,,67.68913208549482,,66.79734509726106,,64.94182562270099,,66.58252286777613,71.0,,2014,
55,55,2014-02-25,,60.991896129465204,,61.72747552154969,,62.80654010232483,,61.77751295831558,,61.022045554669106,,59.42246003550734,69.0,,2014,
56,56,2014-02-26,,60.8514766729227,,62.0788200581397,,62.53153989754951,,63.03448916791899,,63.06780797608128,,62.84562132465355,46.0,,2014,
57,57,2014-02-27,,57.65721770631407,,57.61505318369788,,57.655244840672026,,59.0233791286622,,59.66164725651382,,57.69846369283299,59.0,,2014,
58,58,2014-02-28,,63.86768170101233,,64.68528347248069,,65.46923999731105,,67.5620217685023,,67.17032618546808,,68.98925482561962,41.0,,2014,
59,59,2014-03-01,,93.85863834012576,,94.11709191524466,,95.44410083663684,,98.43959153455737,,96.29025787130006,,95.6537511501196,122.0,,2014,
60,60,2014-03-02,,103.32195750538483,,104.26215544122083,,105.76021686530714,,104.48156659187771,,101.97669828540461,,96.44721536205373,60.0,,2014,
61,61,2014-03-03,,68.69609965556235,,70.15801400311884,,71.30930338030747,,74.47681673255525,,71.98996668975383,,71.3555908272647,57.0,,2014,
62,62,2014-03-04,,64.18076492983656,,65.53200515670198,,66.96033613247711,,70.02009695080125,,68.38868338165305,,64.5189424453467,47.0,,2014,
63,63,2014-03-05,,64.61186947907942,,66.49063021336354,,67.15514297262324,,71.69687914188113,,70.63055148748234,,68.1725521117033,83.0,,2014,
64,64,2014-03-06,,61.926916052704016,,62.57366171595997,,62.678018733549166,,67.95407965605605,,67.29731257757614,,63.16233386297351,67.0,,2014,
65,65,2014-03-07,,68.57701113486951,,70.1238772077857,,70.81540822381385,,76.60491317955142,,74.75774382012321,,74.4984238849222,73.0,,2014,
66,66,2014-03-08,,98.93212163598595,,99.88747742754639,,101.03454039047756,,107.43762701406155,,103.71302513598049,,101.12080871418746,85.0,,2014,
67,67,2014-03-09,,108.81351877448739,,110.2892544249517,,111.51431840520411,,113.28050217189515,,109.12580373238504,,101.79122452389235,102.0,,2014,
68,68,2014-03-10,,74.52403631203191,,76.36496393174559,,77.14684703523936,,82.92887350364143,,78.76621634089764,,76.50414721552951,77.0,,2014,
69,69,2014-03-11,,70.26303908380517,,71.84175880476073,,72.80333170957864,,77.98745636990043,,74.7048636637525,,69.40998786791356,88.0,,2014,
70,70,2014-03-12,,70.86793422105596,,72.82753047506533,,72.92958443463414,,79.05491668019,,76.41327068595879,,72.75588802750158,64.0,,2014,
71,71,2014-03-13,,68.27946151760815,,68.86495254183379,,68.31550533020953,,74.74477659645102,,72.60156643562252,,67.40078810907067,56.0,,2014,
72,72,2014-03-14,,74.95358439807454,,76.30111352311458,,76.25458855099079,,82.73825838019853,,79.54178488687953,,78.36863396195069,84.0,,2014,
73,73,2014-03-15,,105.26657855854882,,105.88779993783197,,106.22234080064297,,112.84410734962766,,107.95207881404323,,104.61359538984863,101.0,,2014,
74,74,2014-03-16,,114.91383754497119,,116.05649916801787,,116.4069234584583,,117.91251895503925,,112.81223391645501,,104.91154170695981,103.0,,2014,
75,75,2014-03-17,,80.34019672265097,,81.85058119167624,,81.71040688430715,,86.7615749519852,,81.90923220835585,,79.27060618832286,82.0,,2014,
76,76,2014-03-18,,75.75434259399002,,77.00552142552493,,77.01437924959353,,81.01896497105804,,77.32977674218773,,71.85396656715913,73.0,,2014,
77,77,2014-03-19,,76.00348363857535,,77.63801754273062,,76.77515348574292,,81.30594722242598,,78.56032390958791,,74.92024846754265,78.0,,2014,
78,78,2014-03-20,,73.0383591960253,,73.29980068346782,,71.792949821758,,76.10713017998646,,74.21127373524537,,69.33823697368116,90.0,,2014,
79,79,2014-03-21,,79.32484971363489,,80.3470345123761,,79.37111137977354,,83.274331980242,,80.67920707672901,,80.13977219687226,85.0,,2014,
80,80,2014-03-22,,109.24879360279222,,109.54036972511187,,108.9942494937415,,112.63429927692138,,108.69151934612304,,106.28471285321673,104.0,,2014,
81,81,2014-03-23,,118.5145378153857,,119.31972968197533,,118.85863773226842,,117.05270025454584,,113.23479864255756,,106.55222081434667,105.0,,2014,
82,82,2014-03-24,,83.5750308857817,,84.73629211634851,,83.87325042379446,,85.36017211750952,,82.10022790778132,,80.95120526026156,68.0,,2014,
83,83,2014-03-25,,78.64603191666384,,79.5325344739991,,78.92519431710247,,79.19373767322217,,77.37602311398328,,73.64305788640168,92.0,,2014,
84,84,2014-03-26,,78.58061724772791,,79.83120038024094,,78.47478212402173,,79.18055317041265,,78.54745635641984,,76.8820888239384,60.0,,2014,
85,85,2014-03-27,,75.3340657710988,,75.18899146682541,,73.32462928211953,,73.80757502574647,,74.22111470301476,,71.53034823041784,73.0,,2014,
86,86,2014-03-28,,81.37538941018128,,81.96588090416738,,80.77883386615801,,80.9254051603396,,80.78728193470118,,82.61070746075775,94.0,,2014,
87,87,2014-03-29,,111.09211586151869,,110.92511813193559,,110.32113728976557,,110.35609678415648,,108.96478883376525,,109.07207940014723,92.0,,2014,
88,88,2014-03-30,,120.18885117442194,,120.50800130462673,,120.1453842352148,,114.95733253358188,,113.72967386976015,,109.68102437462579,119.0,,2014,
89,89,2014-03-31,,85.11742997704094,,85.76588216817278,,85.1566755579853,,83.54874966491815,,82.86092593432326,,84.4325716896449,88.0,,2014,
90,90,2014-04-01,,80.09122451919451,,80.44026963105763,,80.23695929142066,,77.75371865270664,,78.4333114665675,,77.47337812841039,79.0,,2014,
91,91,2014-04-02,,79.95979066707729,,80.6518872180397,,79.84030363408162,,78.18352666632404,,79.91782373363542,,81.04262087614588,89.0,,2014,
92,92,2014-04-03,,76.67392702127188,,75.95448538135943,,74.76222717090917,,73.30754075788921,,75.90639287641933,,75.98729722448485,74.0,,2014,
93,93,2014-04-04,,82.69740784465915,,82.70430091313115,,82.29913912612643,,80.95759594213607,,82.77473082361452,,87.31579097396889,81.0,,2014,
94,94,2014-04-05,,112.41199020496376,,111.66022812430143,,111.96214533639113,,110.93637414041775,,111.3095136739717,,113.96357093486478,106.0,,2014,
95,95,2014-04-06,,121.51621555493011,,121.2587729022813,,121.9016996993016,,116.08216916516551,,116.39187791372143,,114.68525364411451,122.0,,2014,
96,96,2014-04-07,,86.45580576984099,,86.54624853974435,,87.01514610978526,,85.19579533599462,,85.78919294804298,,89.46584658394498,81.0,,2014,
97,97,2014-04-08,,81.43821682675451,,81.25907353259913,,82.17722677247394,,79.88292908058402,,81.56639588677301,,82.44428007381008,92.0,,2014,
98,98,2014-04-09,,81.30752031718524,,81.51302040519968,,81.83562201484325,,80.7388186026683,,83.18676699662487,,85.85461346805896,97.0,,2014,
99,99,2014-04-10,,78.00968131077339,,76.85721053029738,,76.78052241170447,,76.21892114377162,,79.23690411108208,,80.54157766797023,74.0,,2014,
100,100,2014-04-11,,84.00448612097813,,83.64374147684116,,84.30427828745665,,84.14369923679577,,86.08976188881488,,91.5143053907754,107.0,,2014,
101,101,2014-04-12,,113.67071398383086,,112.62800631204095,,113.8800094600985,,114.3073300701445,,114.45008187103274,,117.71210824667092,120.0,,2014,
102,102,2014-04-13,,122.70506741642342,,122.24377135736736,,123.69247941543256,,119.54271355678466,,119.28353759318883,,117.8965287956768,97.0,,2014,
103,103,2014-04-14,,87.55265692539523,,87.53546744325693,,88.63961436122617,,88.6485296696284,,88.3628514375308,,92.06248227649058,93.0,,2014,
104,104,2014-04-15,,82.42160014695196,,82.23855189591507,,83.59840035134408,,83.23163012500315,,83.76087368456933,,84.3615973526342,73.0,,2014,
105,105,2014-04-16,,82.15790384990748,,82.46878831899718,,83.02039214751025,,83.8916981076865,,84.95115308311634,,87.04314512042426,89.0,,2014,
106,106,2014-04-17,,78.71069696726276,,77.77623817836925,,77.70120090308754,,79.09173706252332,,80.53263281849122,,80.96922544963704,75.0,,2014,
107,107,2014-04-18,,84.54406927611798,,84.51485082530662,,84.94000759814321,,86.66262457638824,,86.89234512090626,,91.16806627778975,99.0,,2014,
108,108,2014-04-19,,114.0421122074096,,113.44271255330975,,114.21798852760243,,116.41149224070216,,114.75043978740436,,116.59931438753006,84.0,,2014,
109,109,2014-04-20,,122.90768035248084,,122.99702338623581,,123.72896195245606,,121.18632722795269,,119.08888191408104,,116.04554971068913,118.0,,2014,
110,110,2014-04-21,,87.59267436482563,,88.22625981185557,,88.38064264329684,,89.80255794088768,,87.69708798744225,,89.52285642154104,89.0,,2014,
111,111,2014-04-22,,82.31241144428584,,82.87038473765773,,83.0602449673534,,83.8849227801915,,82.66450432978564,,81.20357467573159,76.0,,2014,
112,112,2014-04-23,,81.92025884671571,,83.04995653639523,,82.22967662781083,,84.05157116918913,,83.4806714577821,,83.35663840310778,72.0,,2014,
113,113,2014-04-24,,78.37260629039349,,78.31993660893262,,76.69469931822485,,78.7839744165687,,78.75942277346881,,76.86218384706439,93.0,,2014,
114,114,2014-04-25,,84.14044005431651,,85.03908797671195,,83.76411287936325,,85.9308993447256,,84.90110526254178,,86.76430522144258,107.0,,2014,
115,115,2014-04-26,,113.61412364798248,,113.9700316556586,,112.92785911752901,,115.31622318463542,,112.63717138730404,,112.0358430518335,138.0,,2014,
116,116,2014-04-27,,122.50191199175,,123.5540357650058,,122.3873641688074,,119.80300185913568,,116.95849047111948,,111.46946075624916,98.0,,2014,
117,117,2014-04-28,,87.26000789180124,,88.84300174480894,,87.05651553713429,,88.2195701152066,,85.66066042882389,,85.08785152836774,72.0,,2014,
118,118,2014-04-29,,82.10673455942691,,83.58054069856357,,81.82702321242482,,82.20098705210147,,80.86902740751431,,77.06621231822851,93.0,,2014,
119,119,2014-04-30,,81.89700641140013,,83.88786788656444,,81.16341481531535,,82.37278893411082,,82.04049758512753,,79.6723983621505,75.0,,2014,
120,120,2014-05-01,,78.58717984465798,,79.32057812516018,,75.87204772308861,,77.22063746174973,,77.78573042756298,,73.7814509582596,67.0,,2014,
121,121,2014-05-02,,84.64655144049237,,86.23694009782503,,83.26020009836648,,84.59412454762281,,84.4986697778118,,84.42837833982678,98.0,,2014,
122,122,2014-05-03,,114.46211182340429,,115.3979087098225,,112.81414078631914,,114.31451750185369,,112.90123054559209,,110.57307657986186,114.0,,2014,
123,123,2014-05-04,,123.73708403139241,,125.24190669606963,,122.72949911805611,,119.23885927710344,,117.97179439576809,,110.99164441281641,111.0,,2014,
124,124,2014-05-05,,88.92105559486727,,90.81684088141589,,87.91233116359604,,88.18620180390556,,87.49079136508905,,85.68692958163265,82.0,,2014,
125,125,2014-05-06,,84.22427695509882,,85.86022015947863,,83.24463048915202,,82.77928258476804,,83.53337513060302,,78.81143550602165,83.0,,2014,
126,126,2014-05-07,,84.49230581944752,,86.4882312458882,,83.1795302608918,,83.62860019650842,,85.5697350113402,,82.60799289987159,80.0,,2014,
127,127,2014-05-08,,81.67107504859963,,82.24957408926858,,78.51057486389837,,79.2024679521663,,82.18968842695088,,77.92487537297954,89.0,,2014,
128,128,2014-05-09,,88.21864607429589,,89.49495007376917,,86.53111660402456,,87.33129541272721,,89.76543266235414,,89.76922493873698,95.0,,2014,
129,129,2014-05-10,,118.51024940342656,,118.97726851430583,,116.71272970194201,,117.81586818974239,,118.99679238333749,,117.07265798254872,121.0,,2014,
130,130,2014-05-11,,128.2371333599228,,129.12664328714274,,127.23595365791047,,123.49202549832987,,124.84029486043997,,118.58328800600667,124.0,,2014,
131,131,2014-05-12,,93.8370217374719,,94.9826390698623,,92.99175261414625,,93.1574970143221,,95.05533424545573,,94.27698438501905,84.0,,2014,
132,132,2014-05-13,,89.50874388201989,,90.27462778386855,,88.84742815755419,,88.41419190637089,,91.69741680465029,,88.28097717264959,82.0,,2014,
133,133,2014-05-14,,90.09808372996426,,91.11110446406865,,89.24222139657974,,89.85287807907169,,94.21901457908137,,92.81519400409793,85.0,,2014,
134,134,2014-05-15,,87.53053408444842,,87.03375743801877,,84.9569713751409,,85.92381345027397,,91.19465621808637,,88.7079902136849,87.0,,2014,
135,135,2014-05-16,,94.25597248693782,,94.38717898209312,,93.27387450238223,,94.44156221589051,,98.98411991093593,,100.95012131466277,85.0,,2014,
136,136,2014-05-17,,124.64308781158117,,123.91927522486985,,123.65522684089409,,125.19375097888025,,128.2780523781527,,128.46081323645117,146.0,,2014,
137,137,2014-05-18,,134.3784525058035,,134.0564408443547,,134.2744517851353,,131.00615026221934,,134.02733519089435,,129.98015352503472,127.0,,2014,
138,138,2014-05-19,,99.8971577229648,,99.83595235601668,,100.0177913016279,,100.66983104573048,,103.98945116903204,,105.48061200755792,99.0,,2014,
139,139,2014-05-20,,95.39756900171902,,94.98643570076942,,95.75039105957151,,95.78367965785117,,100.22183651329952,,99.09079297491617,88.0,,2014,
140,140,2014-05-21,,95.7163681701463,,95.6172534165453,,95.9120097233803,,96.93920217121267,,102.18274242208064,,103.03679988233264,105.0,,2014,
141,141,2014-05-22,,92.79394661196727,,91.27260339972169,,91.28565033945166,,92.59117596382507,,98.45623385493688,,98.15787175686548,69.0,,2014,
142,142,2014-05-23,,99.08640128014206,,98.30121371357507,,99.16048293350073,,100.56238096775743,,105.41519200212564,,109.46014163560854,102.0,,2014,
143,143,2014-05-24,,128.97072656579581,,127.4566917290659,,129.00728720915268,,130.65216617614092,,133.76664863579634,,135.88237700741217,134.0,,2014,
144,144,2014-05-25,,138.14371716277066,,137.1725939162602,,139.01037260376066,,135.70124309115837,,138.4807804763495,,136.18793281503594,125.0,,2014,
145,145,2014-05-26,,103.05237922319658,,102.49467210485446,,104.06903119438851,,104.51846285436864,,107.33682549226464,,110.37573599982778,157.0,,2014,
146,146,2014-05-27,,97.90841271297985,,97.1611551562803,,99.06332464423184,,98.72287085288303,,102.41591812669324,,102.60341667684318,110.0,,2014,
147,147,2014-05-28,,97.56293733094506,,97.29191569406136,,98.44944270983954,,98.92798259615788,,103.20138036935637,,105.12798229620293,77.0,,2014,
148,148,2014-05-29,,93.97153508164698,,92.44231929110674,,93.02900527471019,,93.61185325594177,,98.30311100182168,,98.8207112407302,112.0,,2014,
149,149,2014-05-30,,99.60586989048224,,98.97264684751892,,100.10836059966323,,100.6211889063816,,104.11995530582978,,108.7201350015547,113.0,,2014,
150,150,2014-05-31,,128.8584871872742,,127.64815544473205,,129.1767725630196,,129.77927351654031,,131.384399891198,,133.79698847158974,146.0,,2014,
151,151,2014-06-01,,137.44131896350603,,136.91385152981326,,138.4368129966656,,133.95011994021422,,135.0909373900584,,132.84537924645252,121.0,,2014,
152,152,2014-06-02,,101.81570223212933,,101.82644012048301,,102.805353163617,,101.96462017886427,,103.04137941025064,,105.89301501538861,118.0,,2014,
153,153,2014-06-03,,96.20648440111208,,96.1343169598823,,97.17890246057948,,95.46200606435593,,97.33713052107896,,97.1236233114834,97.0,,2014,
154,154,2014-06-04,,95.47639821105957,,95.9664611588452,,96.02854378763355,,95.07358072037664,,97.4789748928826,,98.8169790265447,127.0,,2014,
155,155,2014-06-05,,91.59078900552325,,90.88603329516889,,90.16884888213067,,89.29230836753966,,92.0910311360523,,91.86323224028318,106.0,,2014,
156,156,2014-06-06,,97.02896352273063,,97.25957674411706,,96.91683673959092,,95.97652386171087,,97.5827690057078,,101.31542054628977,110.0,,2014,
157,157,2014-06-07,,126.18877081007655,,125.85689383989981,,125.76987714223137,,124.95754717412366,,124.693441858853,,126.15405760155797,105.0,,2014,
158,158,2014-06-08,,134.78494709358606,,135.1256761253798,,134.93586320401468,,129.1036197006964,,128.42028644289468,,125.1780582592782,121.0,,2014,
159,159,2014-06-09,,99.27903733181012,,100.12335672161866,,99.33405312233668,,97.24594356525208,,96.56377266210711,,98.41484573254229,112.0,,2014,
160,160,2014-06-10,,93.8934700913542,,94.59705489081598,,93.86033352662902,,91.02013803079069,,91.21991765300216,,90.04277860991316,67.0,,2014,
161,161,2014-06-11,,93.48596975897809,,94.67247219097536,,92.98215621994272,,91.05007335065173,,91.8802146192412,,92.33131237993362,103.0,,2014,
162,162,2014-06-12,,90.01438839967702,,89.90754569310947,,87.50753192690068,,85.81766659635495,,87.15582809463153,,86.1555852922555,88.0,,2014,
163,163,2014-06-13,,95.94822418535048,,96.6617551685167,,94.74414244968688,,93.16689492827234,,93.43994283980737,,96.54930580553385,91.0,,2014,
164,164,2014-06-14,,125.67343296226838,,125.6961536083808,,124.17746951855182,,122.91180285857999,,121.45261135800982,,122.46982381817048,110.0,,2014,
165,165,2014-06-15,,134.89105909968853,,135.44819678574257,,134.00125860406064,,127.90090926037863,,126.16944066912588,,122.68963336690146,117.0,,2014,
166,166,2014-06-16,,100.04749114098053,,100.96383511257551,,99.11871047047225,,96.94378199443693,,95.36738785913691,,97.20713783480483,104.0,,2014,
167,167,2014-06-17,,95.34891036305885,,95.97773198091139,,94.40814388157659,,91.65307920187719,,91.11766451800688,,90.16979804667422,84.0,,2014,
168,168,2014-06-18,,95.63610662495174,,96.60246114157037,,94.31837094027088,,92.62900118362492,,92.88628485389368,,93.81505957735321,74.0,,2014,
169,169,2014-06-19,,92.84973334032286,,92.38248096929084,,89.63815730431658,,88.32972012147441,,89.25889291801518,,88.98572935502611,93.0,,2014,
170,170,2014-06-20,,99.44225745911491,,99.66377431726988,,97.65581655121005,,96.57602544192704,,96.60373962606837,,100.68365850658554,99.0,,2014,
171,171,2014-06-21,,129.7831997235608,,129.19421475708378,,127.83782442065379,,127.15994383111739,,125.61713824877248,,127.8355932240601,124.0,,2014,
172,172,2014-06-22,,139.5581800767275,,139.3987262107275,,138.35975854814012,,132.9097227318346,,131.252723191869,,129.18542168049592,127.0,,2014,
173,173,2014-06-23,,105.19956282558468,,105.31169062069,,104.10794406019124,,102.6169293698143,,101.26776712671365,,104.70562864524382,101.0,,2014,
174,174,2014-06-24,,100.90125938613596,,100.65745956741536,,99.94553661126984,,97.87895007650985,,97.71654313682214,,98.52106124627105,115.0,,2014,
175,175,2014-06-25,,101.49385363094959,,101.5398146559804,,100.30827340502066,,99.28382149015732,,100.05125532181245,,102.85038648938323,96.0,,2014,
176,176,2014-06-26,,98.91011348968848,,97.4689482159461,,95.97425469289652,,95.28093996374294,,96.84716390348314,,98.52189762616233,101.0,,2014,
177,177,2014-06-27,,105.59713789724094,,104.81294365743388,,104.22379671862834,,103.68593386268967,,104.46576847342683,,110.5275154352286,107.0,,2014,
178,178,2014-06-28,,135.9217291482923,,134.31661803222715,,134.5182352044329,,134.2893442876532,,133.60037351121682,,137.78883957704477,128.0,,2014,
179,179,2014-06-29,,145.56950204969027,,144.40398347005026,,145.0309802010923,,139.92160995699192,,139.20535905532824,,139.0494728110844,156.0,,2014,
180,180,2014-06-30,,110.9755228075096,,110.11068314919743,,110.64919985558903,,109.38005500560033,,109.04241229613618,,114.28642903462918,96.0,,2014,
181,181,2014-07-01,,106.33903567071019,,105.16447613362342,,106.23986389854599,,104.27117930026279,,105.17371006826954,,107.63373062092825,87.0,,2014,
182,182,2014-07-02,,106.49844440732423,,105.67461643131735,,106.24537867935334,,105.1951895640288,,107.0625814966464,,111.32358095922157,89.0,,2014,
